date,sales,product,quantity,customer,unit_price
2025-04-28,105.84,Milk,2,CUST0024,52.92
2025-04-28,164.04,Fruits,2,CUST0248,82.02
2025-04-28,132.26,Milk,3,CUST0095,44.09
2025-04-28,141.5,Cooking Oil,1,CUST0266,141.5
2025-04-28,94.76,Pulses,1,CUST0115,94.76
2025-04-28,75.75,Basmati Rice,1,CUST0033,75.75
2025-04-28,74.81,Spices Mix,1,CUST0013,74.81
2025-04-28,23.02,Bread,1,CUST0090,23.02
2025-04-28,48.85,Sugar,1,CUST0058,48.85
2025-04-28,41.56,Sugar,1,CUST0064,41.56
2025-04-28,44.11,Wheat Flour,1,CUST0289,44.11
2025-04-28,69.85,Vegetables,2,CUST0103,34.92
2025-04-28,34.78,Wheat Flour,1,CUST0120,34.78
2025-04-28,170.59,Cooking Oil,1,CUST0157,170.59
2025-04-28,104.04,Tea,1,CUST0286,104.04
2025-04-28,189.81,Wheat Flour,5,CUST0220,37.96
2025-04-28,51.15,Milk,1,CUST0025,51.15
2025-04-29,45.82,Tomatoes,1,CUST0050,45.82
2025-04-29,45.65,Sugar,1,CUST0028,45.65
2025-04-29,203.62,Coffee,1,CUST0083,203.62
2025-04-29,199.09,Coffee,1,CUST0014,199.09
2025-04-29,219.33,Tomatoes,5,CUST0046,43.87
2025-04-29,146.59,Basmati Rice,2,CUST0212,73.29
2025-04-29,91.84,Basmati Rice,1,CUST0274,91.84
2025-04-29,190.91,Pulses,2,CUST0287,95.46
2025-04-29,59.05,Yogurt,1,CUST0004,59.05
2025-04-29,38.97,Vegetables,1,CUST0209,38.97
2025-04-29,335.57,Chicken,2,CUST0015,167.79
2025-04-29,4.65,Eggs,1,CUST0217,4.65
2025-04-29,291.0,Cooking Oil,2,CUST0230,145.5
2025-04-29,27.27,Potatoes,1,CUST0249,27.27
2025-04-29,137.75,Basmati Rice,2,CUST0141,68.87
2025-04-29,42.69,Milk,1,CUST0112,42.69
2025-04-29,386.82,Coffee,2,CUST0125,193.41
2025-04-29,114.2,Milk,2,CUST0108,57.1
2025-04-29,81.17,Spices Mix,1,CUST0065,81.17
2025-04-29,66.12,Biscuits,2,CUST0198,33.06
2025-04-29,219.46,Sugar,5,CUST0100,43.89
2025-04-29,365.25,Fruits,5,CUST0162,73.05
2025-04-29,49.97,Milk,1,CUST0267,49.97
2025-04-30,137.06,Fruits,2,CUST0211,68.53
2025-04-30,41.65,Wheat Flour,1,CUST0248,41.65
2025-04-30,101.49,Onions,3,CUST0188,33.83
2025-04-30,39.38,Tomatoes,1,CUST0131,39.38
2025-04-30,573.92,Chicken,3,CUST0176,191.31
2025-04-30,142.61,Cooking Oil,1,CUST0012,142.61
2025-04-30,78.7,Bread,3,CUST0045,26.23
2025-04-30,36.36,Vegetables,1,CUST0099,36.36
2025-04-30,128.47,Cooking Oil,1,CUST0279,128.47
2025-04-30,83.65,Potatoes,3,CUST0188,27.88
2025-04-30,4.52,Eggs,1,CUST0251,4.52
2025-04-30,32.34,Onions,1,CUST0214,32.34
2025-04-30,78.15,Vegetables,2,CUST0155,39.07
2025-04-30,42.85,Vegetables,1,CUST0295,42.85
2025-04-30,43.86,Wheat Flour,1,CUST0119,43.86
2025-04-30,193.27,Vegetables,5,CUST0267,38.65
2025-04-30,66.72,Yogurt,1,CUST0246,66.72
2025-04-30,80.07,Basmati Rice,1,CUST0012,80.07
2025-04-30,51.67,Bread,2,CUST0002,25.83
2025-04-30,203.67,Coffee,1,CUST0154,203.67
2025-04-30,90.55,Wheat Flour,2,CUST0014,45.27
2025-04-30,1026.41,Fish,5,CUST0235,205.28
2025-04-30,112.91,Pulses,1,CUST0054,112.91
2025-04-30,75.21,Wheat Flour,2,CUST0001,37.61
2025-04-30,23.18,Potatoes,1,CUST0045,23.18
2025-04-30,163.84,Yogurt,3,CUST0099,54.61
2025-04-30,79.68,Spices Mix,1,CUST0186,79.68
2025-04-30,55.22,Bread,2,CUST0024,27.61
2025-05-01,56.36,Yogurt,1,CUST0014,56.36
2025-05-01,165.86,Chicken,1,CUST0224,165.86
2025-05-01,34.55,Tomatoes,1,CUST0210,34.55
2025-05-01,656.7,Fish,3,CUST0212,218.9
2025-05-01,176.88,Fruits,2,CUST0131,88.44
2025-05-01,15.74,Eggs,3,CUST0034,5.25
2025-05-01,14.45,Eggs,3,CUST0178,4.82
2025-05-01,48.08,Sugar,1,CUST0198,48.08
2025-05-01,113.15,Milk,2,CUST0204,56.58
2025-05-01,23.45,Potatoes,1,CUST0174,23.45
2025-05-01,40.44,Wheat Flour,1,CUST0273,40.44
2025-05-01,114.69,Tea,1,CUST0109,114.69
2025-05-01,127.17,Tea,1,CUST0154,127.17
2025-05-01,194.82,Fish,1,CUST0251,194.82
2025-05-01,44.65,Vegetables,1,CUST0215,44.65
2025-05-01,121.42,Tea,1,CUST0065,121.42
2025-05-01,26.29,Potatoes,1,CUST0014,26.29
2025-05-01,74.65,Fruits,1,CUST0254,74.65
2025-05-01,131.22,Vegetables,3,CUST0139,43.74
2025-05-01,256.75,Pulses,3,CUST0080,85.58
2025-05-01,102.52,Tea,1,CUST0117,102.52
2025-05-01,160.84,Milk,3,CUST0052,53.61
2025-05-01,153.93,Cooking Oil,1,CUST0039,153.93
2025-05-01,124.84,Tea,1,CUST0012,124.84
2025-05-01,89.97,Vegetables,2,CUST0096,44.99
2025-05-01,215.63,Coffee,1,CUST0118,215.63
2025-05-02,56.06,Milk,1,CUST0010,56.06
2025-05-02,223.25,Tea,2,CUST0222,111.63
2025-05-02,112.12,Tea,1,CUST0030,112.12
2025-05-02,60.98,Biscuits,2,CUST0172,30.49
2025-05-02,60.5,Biscuits,2,CUST0174,30.25
2025-05-02,213.49,Fish,1,CUST0138,213.49
2025-05-02,32.79,Biscuits,1,CUST0118,32.79
2025-05-02,31.84,Biscuits,1,CUST0216,31.84
2025-05-02,343.76,Chicken,2,CUST0098,171.88
2025-05-02,320.39,Cooking Oil,2,CUST0296,160.2
2025-05-02,170.92,Onions,5,CUST0284,34.18
2025-05-02,223.0,Coffee,1,CUST0031,223.0
2025-05-02,69.03,Vegetables,2,CUST0168,34.51
2025-05-02,123.58,Vegetables,3,CUST0014,41.19
2025-05-02,71.91,Spices Mix,1,CUST0089,71.91
2025-05-02,144.21,Cooking Oil,1,CUST0281,144.21
2025-05-02,160.24,Spices Mix,2,CUST0066,80.12
2025-05-02,23.77,Potatoes,1,CUST0281,23.77
2025-05-02,32.23,Biscuits,1,CUST0275,32.23
2025-05-02,168.89,Cooking Oil,1,CUST0163,168.89
2025-05-02,24.32,Bread,1,CUST0297,24.32
2025-05-02,71.22,Potatoes,3,CUST0008,23.74
2025-05-02,52.19,Milk,1,CUST0072,52.19
2025-05-02,75.87,Spices Mix,1,CUST0206,75.87
2025-05-02,209.38,Coffee,1,CUST0103,209.38
2025-05-02,720.41,Fish,3,CUST0107,240.14
2025-05-02,187.2,Coffee,1,CUST0169,187.2
2025-05-02,66.52,Potatoes,3,CUST0239,22.17
2025-05-02,42.64,Milk,1,CUST0163,42.64
2025-05-03,503.56,Fish,2,CUST0013,251.78
2025-05-03,136.65,Cooking Oil,1,CUST0085,136.65
2025-05-03,42.29,Wheat Flour,1,CUST0029,42.29
2025-05-03,42.4,Sugar,1,CUST0027,42.4
2025-05-03,91.71,Spices Mix,1,CUST0292,91.71
2025-05-03,36.75,Wheat Flour,1,CUST0147,36.75
2025-05-03,449.38,Fish,2,CUST0104,224.69
2025-05-03,201.75,Coffee,1,CUST0111,201.75
2025-05-03,74.63,Tomatoes,2,CUST0043,37.32
2025-05-03,22.73,Eggs,5,CUST0015,4.55
2025-05-03,105.4,Tea,1,CUST0248,105.4
2025-05-03,65.03,Yogurt,1,CUST0146,65.03
2025-05-03,4.99,Eggs,1,CUST0236,4.99
2025-05-03,758.31,Fish,3,CUST0025,252.77
2025-05-03,29.81,Biscuits,1,CUST0088,29.81
2025-05-03,157.85,Basmati Rice,2,CUST0223,78.92
2025-05-03,27.59,Onions,1,CUST0266,27.59
2025-05-03,157.52,Yogurt,3,CUST0076,52.51
2025-05-03,825.39,Cooking Oil,5,CUST0050,165.08
2025-05-03,27.0,Onions,1,CUST0068,27.0
2025-05-03,40.0,Tomatoes,1,CUST0014,40.0
2025-05-03,45.84,Potatoes,2,CUST0006,22.92
2025-05-03,161.02,Chicken,1,CUST0098,161.02
2025-05-03,36.24,Tomatoes,1,CUST0061,36.24
2025-05-03,26.15,Onions,1,CUST0145,26.15
2025-05-03,132.84,Tea,1,CUST0204,132.84
2025-05-03,48.89,Sugar,1,CUST0142,48.89
2025-05-03,52.04,Milk,1,CUST0197,52.04
2025-05-03,53.17,Potatoes,2,CUST0197,26.58
2025-05-03,88.39,Sugar,2,CUST0156,44.19
2025-05-04,445.39,Fish,2,CUST0073,222.7
2025-05-04,308.78,Chicken,2,CUST0113,154.39
2025-05-04,73.4,Wheat Flour,2,CUST0018,36.7
2025-05-04,23.87,Potatoes,1,CUST0037,23.87
2025-05-04,178.27,Basmati Rice,2,CUST0057,89.14
2025-05-04,43.57,Vegetables,1,CUST0255,43.57
2025-05-04,90.84,Fruits,1,CUST0218,90.84
2025-05-04,198.68,Coffee,1,CUST0042,198.68
2025-05-04,91.23,Milk,2,CUST0256,45.61
2025-05-04,4.9,Eggs,1,CUST0067,4.9
2025-05-04,8.63,Eggs,2,CUST0218,4.32
2025-05-04,53.08,Bread,2,CUST0282,26.54
2025-05-04,28.1,Biscuits,1,CUST0222,28.1
2025-05-04,107.53,Tea,1,CUST0194,107.53
2025-05-04,203.11,Yogurt,3,CUST0299,67.7
2025-05-04,42.24,Sugar,1,CUST0277,42.24
2025-05-04,142.91,Spices Mix,2,CUST0244,71.46
2025-05-04,183.11,Coffee,1,CUST0120,183.11
2025-05-04,67.32,Onions,2,CUST0275,33.66
2025-05-04,16.59,Eggs,3,CUST0079,5.53
2025-05-04,72.79,Wheat Flour,2,CUST0139,36.39
2025-05-04,145.05,Cooking Oil,1,CUST0051,145.05
2025-05-04,35.97,Tomatoes,1,CUST0072,35.97
2025-05-04,87.64,Wheat Flour,2,CUST0034,43.82
2025-05-04,99.07,Onions,3,CUST0241,33.02
2025-05-04,72.16,Wheat Flour,2,CUST0111,36.08
2025-05-04,34.12,Onions,1,CUST0163,34.12
2025-05-04,39.73,Wheat Flour,1,CUST0275,39.73
2025-05-04,104.84,Pulses,1,CUST0287,104.84
2025-05-04,171.02,Wheat Flour,5,CUST0044,34.2
2025-05-04,312.9,Cooking Oil,2,CUST0105,156.45
2025-05-04,178.63,Chicken,1,CUST0087,178.63
2025-05-04,74.12,Tomatoes,2,CUST0286,37.06
2025-05-04,30.92,Biscuits,1,CUST0140,30.92
2025-05-04,69.19,Vegetables,2,CUST0080,34.6
2025-05-04,124.49,Tomatoes,3,CUST0174,41.5
2025-05-04,57.32,Onions,2,CUST0091,28.66
2025-05-04,389.95,Coffee,2,CUST0149,194.98
2025-05-04,191.65,Fish,1,CUST0052,191.65
2025-05-04,113.56,Pulses,1,CUST0164,113.56
2025-05-05,193.57,Coffee,1,CUST0237,193.57
2025-05-05,318.62,Chicken,2,CUST0261,159.31
2025-05-05,50.25,Bread,2,CUST0092,25.13
2025-05-05,234.73,Fish,1,CUST0260,234.73
2025-05-05,51.99,Potatoes,2,CUST0066,26.0
2025-05-05,138.15,Cooking Oil,1,CUST0278,138.15
2025-05-05,26.52,Potatoes,1,CUST0166,26.52
2025-05-05,77.36,Tomatoes,2,CUST0169,38.68
2025-05-05,23.57,Potatoes,1,CUST0231,23.57
2025-05-05,171.52,Basmati Rice,2,CUST0203,85.76
2025-05-05,107.77,Yogurt,2,CUST0267,53.88
2025-05-05,143.57,Basmati Rice,2,CUST0243,71.78
2025-05-05,222.77,Tea,2,CUST0287,111.38
2025-05-05,89.22,Basmati Rice,1,CUST0114,89.22
2025-05-05,588.39,Chicken,3,CUST0175,196.13
2025-05-05,139.62,Fruits,2,CUST0018,69.81
2025-05-06,61.28,Biscuits,2,CUST0054,30.64
2025-05-06,43.42,Tomatoes,1,CUST0290,43.42
2025-05-06,74.6,Spices Mix,1,CUST0208,74.6
2025-05-06,56.74,Yogurt,1,CUST0029,56.74
2025-05-06,38.25,Wheat Flour,1,CUST0235,38.25
2025-05-06,135.02,Cooking Oil,1,CUST0110,135.02
2025-05-06,203.89,Wheat Flour,5,CUST0123,40.78
2025-05-06,429.28,Coffee,2,CUST0150,214.64
2025-05-06,177.79,Coffee,1,CUST0236,177.79
2025-05-06,161.22,Chicken,1,CUST0148,161.22
2025-05-06,119.67,Vegetables,3,CUST0210,39.89
2025-05-06,65.95,Bread,3,CUST0146,21.98
2025-05-06,45.19,Sugar,1,CUST0104,45.19
2025-05-06,88.86,Wheat Flour,2,CUST0270,44.43
2025-05-06,252.38,Tea,2,CUST0263,126.19
2025-05-06,29.37,Onions,1,CUST0260,29.37
2025-05-06,29.42,Onions,1,CUST0009,29.42
2025-05-06,90.45,Pulses,1,CUST0239,90.45
2025-05-06,25.73,Potatoes,1,CUST0256,25.73
2025-05-06,535.24,Chicken,3,CUST0225,178.41
2025-05-06,118.08,Tea,1,CUST0157,118.08
2025-05-06,27.59,Biscuits,1,CUST0265,27.59
2025-05-06,70.6,Wheat Flour,2,CUST0213,35.3
2025-05-06,184.13,Chicken,1,CUST0008,184.13
2025-05-07,56.58,Milk,1,CUST0275,56.58
2025-05-07,102.45,Sugar,2,CUST0128,51.22
2025-05-07,90.55,Tomatoes,2,CUST0034,45.28
2025-05-07,44.79,Wheat Flour,1,CUST0265,44.79
2025-05-07,41.21,Sugar,1,CUST0210,41.21
2025-05-07,150.97,Cooking Oil,1,CUST0042,150.97
2025-05-07,162.8,Chicken,1,CUST0160,162.8
2025-05-07,171.28,Chicken,1,CUST0117,171.28
2025-05-07,25.87,Bread,1,CUST0224,25.87
2025-05-07,204.33,Yogurt,3,CUST0068,68.11
2025-05-07,84.96,Spices Mix,1,CUST0059,84.96
2025-05-07,48.91,Bread,2,CUST0132,24.45
2025-05-07,38.67,Tomatoes,1,CUST0179,38.67
2025-05-07,146.69,Cooking Oil,1,CUST0091,146.69
2025-05-07,41.18,Sugar,1,CUST0296,41.18
2025-05-07,170.17,Coffee,1,CUST0056,170.17
2025-05-07,32.43,Biscuits,1,CUST0156,32.43
2025-05-07,202.95,Tomatoes,5,CUST0060,40.59
2025-05-07,78.16,Spices Mix,1,CUST0155,78.16
2025-05-07,129.97,Tea,1,CUST0182,129.97
2025-05-07,47.72,Sugar,1,CUST0223,47.72
2025-05-07,91.1,Pulses,1,CUST0207,91.1
2025-05-07,60.55,Yogurt,1,CUST0239,60.55
2025-05-07,227.39,Sugar,5,CUST0181,45.48
2025-05-07,113.6,Pulses,1,CUST0097,113.6
2025-05-08,139.98,Cooking Oil,1,CUST0237,139.98
2025-05-08,90.94,Pulses,1,CUST0128,90.94
2025-05-08,45.96,Bread,2,CUST0036,22.98
2025-05-08,37.79,Wheat Flour,1,CUST0030,37.79
2025-05-08,234.47,Fish,1,CUST0172,234.47
2025-05-08,85.64,Basmati Rice,1,CUST0166,85.64
2025-05-08,48.56,Sugar,1,CUST0158,48.56
2025-05-08,50.32,Sugar,1,CUST0029,50.32
2025-05-08,24.12,Potatoes,1,CUST0017,24.12
2025-05-08,377.47,Chicken,2,CUST0022,188.74
2025-05-08,40.71,Wheat Flour,1,CUST0287,40.71
2025-05-08,87.55,Fruits,1,CUST0087,87.55
2025-05-08,33.37,Onions,1,CUST0002,33.37
2025-05-08,726.14,Fish,3,CUST0196,242.05
2025-05-08,32.02,Onions,1,CUST0203,32.02
2025-05-08,168.56,Spices Mix,2,CUST0015,84.28
2025-05-08,9.57,Eggs,2,CUST0245,4.79
2025-05-08,95.86,Pulses,1,CUST0160,95.86
2025-05-09,26.72,Bread,1,CUST0271,26.72
2025-05-09,501.22,Fish,2,CUST0265,250.61
2025-05-09,170.98,Coffee,1,CUST0192,170.98
2025-05-09,25.99,Bread,1,CUST0187,25.99
2025-05-09,298.05,Cooking Oil,2,CUST0129,149.02
2025-05-09,431.8,Coffee,2,CUST0293,215.9
2025-05-09,21.61,Potatoes,1,CUST0170,21.61
2025-05-09,84.36,Fruits,1,CUST0082,84.36
2025-05-09,111.15,Pulses,1,CUST0204,111.15
2025-05-09,78.74,Spices Mix,1,CUST0058,78.74
2025-05-09,74.27,Spices Mix,1,CUST0120,74.27
2025-05-09,10.2,Eggs,2,CUST0296,5.1
2025-05-09,43.05,Bread,2,CUST0214,21.53
2025-05-09,92.27,Sugar,2,CUST0258,46.14
2025-05-09,330.79,Pulses,3,CUST0144,110.26
2025-05-09,40.17,Sugar,1,CUST0198,40.17
2025-05-09,83.1,Biscuits,3,CUST0244,27.7
2025-05-09,1034.43,Chicken,5,CUST0200,206.89
2025-05-09,35.5,Vegetables,1,CUST0187,35.5
2025-05-09,413.02,Fish,2,CUST0092,206.51
2025-05-10,196.27,Coffee,1,CUST0254,196.27
2025-05-10,208.8,Coffee,1,CUST0064,208.8
2025-05-10,52.47,Yogurt,1,CUST0237,52.47
2025-05-10,23.84,Potatoes,1,CUST0010,23.84
2025-05-10,106.6,Tea,1,CUST0237,106.6
2025-05-10,15.6,Eggs,3,CUST0099,5.2
2025-05-10,41.59,Wheat Flour,1,CUST0259,41.59
2025-05-10,72.28,Spices Mix,1,CUST0245,72.28
2025-05-10,68.6,Yogurt,1,CUST0066,68.6
2025-05-10,112.23,Pulses,1,CUST0024,112.23
2025-05-10,498.13,Fish,2,CUST0072,249.06
2025-05-10,143.38,Bread,5,CUST0037,28.68
2025-05-10,381.12,Basmati Rice,5,CUST0156,76.22
2025-05-10,10.91,Eggs,2,CUST0289,5.46
2025-05-10,91.09,Fruits,1,CUST0057,91.09
2025-05-10,443.04,Fish,2,CUST0275,221.52
2025-05-10,75.75,Basmati Rice,1,CUST0007,75.75
2025-05-10,214.66,Tea,2,CUST0145,107.33
2025-05-10,60.58,Onions,2,CUST0291,30.29
2025-05-10,164.14,Cooking Oil,1,CUST0048,164.14
2025-05-10,342.52,Cooking Oil,2,CUST0209,171.26
2025-05-10,162.59,Spices Mix,2,CUST0278,81.3
2025-05-10,136.77,Yogurt,2,CUST0246,68.38
2025-05-10,5.38,Eggs,1,CUST0103,5.38
2025-05-10,48.9,Sugar,1,CUST0176,48.9
2025-05-10,4.48,Eggs,1,CUST0232,4.48
2025-05-10,172.73,Wheat Flour,5,CUST0170,34.55
2025-05-10,227.06,Pulses,2,CUST0076,113.53
2025-05-10,78.99,Fruits,1,CUST0072,78.99
2025-05-10,66.29,Biscuits,2,CUST0158,33.15
2025-05-10,61.27,Yogurt,1,CUST0288,61.27
2025-05-10,5.62,Eggs,1,CUST0087,5.62
2025-05-11,58.06,Yogurt,1,CUST0080,58.06
2025-05-11,177.76,Pulses,2,CUST0117,88.88
2025-05-11,87.53,Fruits,1,CUST0071,87.53
2025-05-11,227.78,Coffee,1,CUST0005,227.78
2025-05-11,381.11,Fish,2,CUST0059,190.56
2025-05-11,137.93,Cooking Oil,1,CUST0016,137.93
2025-05-11,64.64,Yogurt,1,CUST0075,64.64
2025-05-11,121.39,Yogurt,2,CUST0069,60.7
2025-05-11,80.81,Wheat Flour,2,CUST0202,40.41
2025-05-11,26.38,Biscuits,1,CUST0021,26.38
2025-05-11,41.08,Wheat Flour,1,CUST0082,41.08
2025-05-11,91.03,Fruits,1,CUST0092,91.03
2025-05-11,41.58,Wheat Flour,1,CUST0226,41.58
2025-05-11,4.46,Eggs,1,CUST0046,4.46
2025-05-11,224.88,Tea,2,CUST0217,112.44
2025-05-11,40.76,Sugar,1,CUST0047,40.76
2025-05-11,84.19,Basmati Rice,1,CUST0283,84.19
2025-05-11,76.39,Fruits,1,CUST0184,76.39
2025-05-11,214.67,Sugar,5,CUST0226,42.93
2025-05-11,297.73,Cooking Oil,2,CUST0028,148.86
2025-05-11,38.17,Tomatoes,1,CUST0008,38.17
2025-05-11,458.71,Fish,2,CUST0241,229.36
2025-05-11,416.19,Basmati Rice,5,CUST0230,83.24
2025-05-11,174.04,Wheat Flour,5,CUST0203,34.81
2025-05-11,24.2,Bread,1,CUST0133,24.2
2025-05-12,57.11,Potatoes,2,CUST0246,28.55
2025-05-12,329.44,Cooking Oil,2,CUST0053,164.72
2025-05-12,436.02,Fruits,5,CUST0151,87.2
2025-05-12,107.7,Vegetables,3,CUST0107,35.9
2025-05-12,32.03,Onions,1,CUST0156,32.03
2025-05-12,25.08,Potatoes,1,CUST0094,25.08
2025-05-12,9.36,Eggs,2,CUST0293,4.68
2025-05-12,91.42,Spices Mix,1,CUST0090,91.42
2025-05-12,202.77,Yogurt,3,CUST0240,67.59
2025-05-12,55.89,Biscuits,2,CUST0114,27.95
2025-05-12,124.43,Yogurt,2,CUST0223,62.22
2025-05-12,90.71,Spices Mix,1,CUST0018,90.71
2025-05-12,108.07,Tea,1,CUST0093,108.07
2025-05-12,57.34,Potatoes,2,CUST0034,28.67
2025-05-12,167.91,Cooking Oil,1,CUST0184,167.91
2025-05-12,208.29,Fish,1,CUST0261,208.29
2025-05-12,26.37,Biscuits,1,CUST0128,26.37
2025-05-12,137.08,Tea,1,CUST0128,137.08
2025-05-12,263.5,Cooking Oil,2,CUST0216,131.75
2025-05-12,55.63,Bread,2,CUST0097,27.82
2025-05-13,38.47,Wheat Flour,1,CUST0079,38.47
2025-05-13,49.38,Sugar,1,CUST0270,49.38
2025-05-13,175.43,Coffee,1,CUST0294,175.43
2025-05-13,147.33,Cooking Oil,1,CUST0281,147.33
2025-05-13,90.92,Basmati Rice,1,CUST0142,90.92
2025-05-13,73.47,Vegetables,2,CUST0162,36.74
2025-05-13,228.1,Coffee,1,CUST0192,228.1
2025-05-13,59.04,Onions,2,CUST0215,29.52
2025-05-13,22.97,Bread,1,CUST0120,22.97
2025-05-13,170.66,Wheat Flour,5,CUST0172,34.13
2025-05-13,51.11,Potatoes,2,CUST0012,25.55
2025-05-13,8.63,Eggs,2,CUST0217,4.32
2025-05-13,84.65,Biscuits,3,CUST0039,28.22
2025-05-13,76.71,Tomatoes,2,CUST0272,38.36
2025-05-14,80.22,Tomatoes,2,CUST0011,40.11
2025-05-14,257.88,Sugar,5,CUST0080,51.58
2025-05-14,34.25,Vegetables,1,CUST0213,34.25
2025-05-14,37.34,Vegetables,1,CUST0255,37.34
2025-05-14,55.02,Milk,1,CUST0117,55.02
2025-05-14,403.48,Fruits,5,CUST0068,80.7
2025-05-14,60.72,Biscuits,2,CUST0286,30.36
2025-05-14,108.31,Milk,2,CUST0296,54.16
2025-05-14,30.63,Onions,1,CUST0239,30.63
2025-05-14,163.06,Fruits,2,CUST0094,81.53
2025-05-14,42.04,Vegetables,1,CUST0265,42.04
2025-05-14,53.2,Potatoes,2,CUST0195,26.6
2025-05-14,161.76,Cooking Oil,1,CUST0098,161.76
2025-05-14,454.06,Fruits,5,CUST0296,90.81
2025-05-14,120.94,Tea,1,CUST0198,120.94
2025-05-14,199.73,Fish,1,CUST0126,199.73
2025-05-14,38.38,Wheat Flour,1,CUST0281,38.38
2025-05-15,38.43,Wheat Flour,1,CUST0298,38.43
2025-05-15,83.68,Fruits,1,CUST0068,83.68
2025-05-15,271.35,Fruits,3,CUST0201,90.45
2025-05-15,111.11,Vegetables,3,CUST0023,37.04
2025-05-15,25.7,Biscuits,1,CUST0134,25.7
2025-05-15,57.54,Onions,2,CUST0261,28.77
2025-05-15,179.15,Spices Mix,2,CUST0232,89.57
2025-05-15,487.32,Fish,2,CUST0136,243.66
2025-05-15,86.29,Vegetables,2,CUST0184,43.15
2025-05-15,38.0,Tomatoes,1,CUST0215,38.0
2025-05-15,39.37,Wheat Flour,1,CUST0300,39.37
2025-05-15,405.34,Fish,2,CUST0108,202.67
2025-05-15,4.35,Eggs,1,CUST0140,4.35
2025-05-15,190.47,Chicken,1,CUST0227,190.47
2025-05-15,40.08,Vegetables,1,CUST0112,40.08
2025-05-15,73.61,Bread,3,CUST0197,24.54
2025-05-15,25.94,Bread,1,CUST0175,25.94
2025-05-15,79.44,Spices Mix,1,CUST0074,79.44
2025-05-15,91.78,Tomatoes,2,CUST0242,45.89
2025-05-15,27.24,Biscuits,1,CUST0103,27.24
2025-05-15,40.63,Sugar,1,CUST0290,40.63
2025-05-15,367.83,Basmati Rice,5,CUST0137,73.57
2025-05-15,56.16,Biscuits,2,CUST0121,28.08
2025-05-15,42.92,Vegetables,1,CUST0156,42.92
2025-05-16,63.92,Onions,2,CUST0004,31.96
2025-05-16,110.14,Tea,1,CUST0097,110.14
2025-05-16,53.74,Bread,2,CUST0124,26.87
2025-05-16,477.04,Fish,2,CUST0087,238.52
2025-05-16,354.88,Coffee,2,CUST0145,177.44
2025-05-16,28.37,Onions,1,CUST0186,28.37
2025-05-16,173.17,Basmati Rice,2,CUST0170,86.58
2025-05-16,135.47,Tea,1,CUST0198,135.47
2025-05-16,8.71,Eggs,2,CUST0074,4.35
2025-05-16,126.81,Tea,1,CUST0148,126.81
2025-05-16,217.78,Fruits,3,CUST0048,72.59
2025-05-16,46.35,Milk,1,CUST0129,46.35
2025-05-16,5.29,Eggs,1,CUST0138,5.29
2025-05-16,5.69,Eggs,1,CUST0210,5.69
2025-05-16,188.34,Fish,1,CUST0279,188.34
2025-05-16,186.54,Coffee,1,CUST0155,186.54
2025-05-16,552.24,Chicken,3,CUST0245,184.08
2025-05-16,175.99,Wheat Flour,5,CUST0209,35.2
2025-05-16,169.92,Cooking Oil,1,CUST0204,169.92
2025-05-16,41.75,Sugar,1,CUST0285,41.75
2025-05-16,170.1,Fruits,2,CUST0157,85.05
2025-05-16,87.73,Spices Mix,1,CUST0236,87.73
2025-05-16,201.53,Wheat Flour,5,CUST0107,40.31
2025-05-16,499.3,Fish,2,CUST0239,249.65
2025-05-16,10.4,Eggs,2,CUST0083,5.2
2025-05-16,237.61,Fish,1,CUST0272,237.61
2025-05-17,217.4,Fish,1,CUST0029,217.4
2025-05-17,50.08,Bread,2,CUST0215,25.04
2025-05-17,21.72,Bread,1,CUST0270,21.72
2025-05-17,183.96,Coffee,1,CUST0129,183.96
2025-05-17,188.13,Coffee,1,CUST0117,188.13
2025-05-17,83.94,Basmati Rice,1,CUST0165,83.94
2025-05-17,43.46,Milk,1,CUST0128,43.46
2025-05-17,212.67,Fruits,3,CUST0200,70.89
2025-05-17,71.15,Basmati Rice,1,CUST0119,71.15
2025-05-17,132.04,Yogurt,2,CUST0293,66.02
2025-05-17,43.31,Bread,2,CUST0289,21.65
2025-05-17,45.25,Vegetables,1,CUST0007,45.25
2025-05-17,43.02,Vegetables,1,CUST0283,43.02
2025-05-17,55.93,Milk,1,CUST0158,55.93
2025-05-17,55.97,Milk,1,CUST0084,55.97
2025-05-17,107.62,Pulses,1,CUST0212,107.62
2025-05-17,41.38,Vegetables,1,CUST0100,41.38
2025-05-17,250.14,Tea,2,CUST0252,125.07
2025-05-17,43.68,Wheat Flour,1,CUST0043,43.68
2025-05-17,229.8,Fish,1,CUST0272,229.8
2025-05-17,5.13,Eggs,1,CUST0230,5.13
2025-05-17,28.13,Potatoes,1,CUST0278,28.13
2025-05-17,31.54,Onions,1,CUST0012,31.54
2025-05-17,69.23,Vegetables,2,CUST0136,34.61
2025-05-17,41.51,Sugar,1,CUST0126,41.51
2025-05-17,22.7,Bread,1,CUST0225,22.7
2025-05-18,283.84,Cooking Oil,2,CUST0152,141.92
2025-05-18,44.97,Wheat Flour,1,CUST0196,44.97
2025-05-18,712.53,Fish,3,CUST0211,237.51
2025-05-18,35.61,Vegetables,1,CUST0220,35.61
2025-05-18,127.28,Tea,1,CUST0237,127.28
2025-05-18,92.37,Onions,3,CUST0143,30.79
2025-05-18,163.24,Cooking Oil,1,CUST0104,163.24
